,Algorithm,Benchmark,Objective,Features,Classifier,Rows Used,CL,tot_q,memb_q,rec_q,gen_q,top_lvl_q,qgen_q,tfs_q,tfc_q,avg_q_size,avg_gen_time,avg_t,max_t,ml_t_t,ml_p_t,tot_t,conv
jobshop_growacq_obj_proba_simple_rel_mlp_all.csv,growacq,jobshop,obj_proba,simple_rel,mlp,All 8,292,1684.25,1684.25,0,0,590.625,590.625,779.375,314.25,26.5751875,1.3081125,0.6378875,7.959175,503.720825,13.7471375,1074.282337,1
jobshop_growacq_obj_proba2_rel_dim_naive_bayes_all.csv,growacq,jobshop,obj_proba2,rel_dim,naive_bayes,All 8,300.25,1371.375,1371.375,0,0,833.25,833.25,337.25,200.875,25.651025,0.4254375,0.4043625,5.3009125,67.08065,33.6809,554.4523,1
jobshop_growacq_obj_class_rel_dim_block_naive_bayes_all.csv,growacq,jobshop,obj_class,rel_dim_block,naive_bayes,All 8,295.75,1410,1410,0,0,825.625,825.625,367,217.375,25.5525,0.542225,0.4776875,6.0378625,158.7663625,46.4725125,673.513475,1
jobshop_growacq_obj_class_simple_rel_naive_bayes_all.csv,growacq,jobshop,obj_class,simple_rel,naive_bayes,All 8,272,1698.5,1698.5,0,0,607.75,607.75,769.375,321.375,26.7493125,0.5909,0.3591,4.0115375,11.80995,15.788425,609.6693,1
jobshop_growacq_obj_proba2_simple_rel_logistic_regression_all.csv,growacq,jobshop,obj_proba2,simple_rel,logistic_regression,Last 20 of 12,261.5,1692.125,1692.125,0,0,595.5,595.5,767,329.625,26.4313,0.6398375,0.3669125,4.3104875,30.8227125,14.2744,620.8871625,1
exam_timetable_growacq_max_viol_rel_dim_block_findscope2.csv,growacq,exam_timetable,max_viol,NONE,NONE,Last 20 of 27,1021.95,5088.95,5088.95,0,0,1056.2,1056.2,3437.2,595.55,11.34841,0.706695,0.161795,2.52069,20.015695,23.08225,823.096225,1
gtsudoku_growacq_max_viol_rel_dim_block_findscope2.csv,growacq,gtsudoku,max_viol,NONE,NONE,All 12,849.1666667,5862.583333,5862.583333,0,0,1225.833333,1225.833333,4269.666667,367.0833333,19.74623333,0.436025,0.103625,2.336816667,56.98896667,24.37906667,607.4510833,1
jobshop_growacq_max_viol_rel_dim_block_findscope2.csv,growacq,jobshop,max_viol,NONE,NONE,All 12,295.3333333,1912.416667,1912.416667,0,0,605.1666667,605.1666667,1011.166667,296.0833333,40.48721667,0.779391667,0.319375,5.209916667,104.2030583,53.5881,610.5201583,1
jsudoku_growacq_max_viol_rel_dim_block_findscope2.csv,growacq,jsudoku,max_viol,NONE,NONE,All 15,811,5868.333333,5868.333333,0,0,1226.6,1226.6,4295,346.7333333,19.43976,0.4043,0.09674,2.583233333,44.66006667,24.24080667,567.6753267,1
nurse_rostering_growacq_max_viol_rel_dim_block_findscope2.csv,growacq,nurse_rostering,max_viol,NONE,NONE,Last 20 of 27,885,6937.95,6937.95,0,0,1932.85,1932.85,4607.35,397.75,27.017205,0.42667,0.133585,2.72501,82.131075,31.468965,926.93985,1
random_growacq_max_viol_rel_dim_block_findscope2.csv,growacq,random,max_viol,NONE,NONE,All 15,495,5201.6,5201.6,0,0,827.1333333,827.1333333,3878.4,496.0666667,26.17164667,0.42322,0.08282,2.77178,89.92652,33.44126,430.8171733,1
sudoku_growacq_max_viol_rel_dim_block_findscope2.csv,growacq,sudoku,max_viol,NONE,NONE,Last 20 of 27,810,5776.9,5776.9,0,0,1227.85,1227.85,4211.55,337.5,19.07746,0.37639,0.092145,2.329355,42.292725,23.355795,532.45038,1
