activation,alpha,hidden_layer_sizes,learning_rate_init,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_test_f1,std_test_f1,mean_test_f1_weighted,std_test_f1_weighted,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
relu,0.01,"(32,)",0.01,0.9801567037057453,0.0045754381890913,0.9763287516031983,0.00474688645157732,0.99807891133125,0.00038902624453158,0.9981378600823045,0.00037772382507285997,7.579976844787597,2.424013545173809
tanh,0.001,"(8, 8)",0.01,0.9801267216428865,0.00199081771992602,0.976104771660496,0.0040938113674368,0.99805816726557,0.00036334188108974,0.9981172839506172,0.00037420315229064,3.259389162063598,0.812875667407154
relu,0.0001,"(8, 8)",0.001,0.9801053360081108,0.0027027005656463403,0.9755753955368393,0.00375288660072694,0.9980173127400132,0.00031841490224176,0.9980761316872429,0.00031877532887796,8.491637372970581,1.7829438044043429
tanh,0.0001,"(128,)",0.1,0.980066953347513,0.00573629589018038,0.9707728902342245,0.01042786324186536,0.9975460761137827,0.00106101344928856,0.9975411522633746,0.00123194362741504,4.740867519378663,1.817556506351136
relu,0.1,"(8, 8)",0.01,0.9799466463663224,0.00492214002191066,0.9746486758191516,0.00354711633687204,0.9979429538382805,0.00027031514785578,0.9980041152263375,0.00025104966962016,5.063562536239624,1.7114186684891934
relu,0.0001,"(32, 32)",0.1,0.9798990830632814,0.00429050159821856,0.9736534706400425,0.00428082582600342,0.9978547655940977,0.00035407802699824,0.9979115226337448,0.00035051665234586005,5.361028385162354,1.5912603638043896
relu,0.001,"(8,)",0.001,0.9797633289645443,0.00232975147619728,0.9757204461072474,0.00363432362621594,0.9980339384870314,0.00030437243970734,0.99809670781893,0.00030258431695632,7.710726881027222,1.05267421424307
relu,0.1,"(16, 16)",0.01,0.9797066109568744,0.01239712149981346,0.9702477580685509,0.01608526381754522,0.9975256674579182,0.0014046639015999,0.9975411522633746,0.0014596855729922399,5.524699306488037,3.1334062589272045
relu,0.01,"(8,)",0.001,0.979522540474445,0.00252282637136148,0.9755380202336441,0.0031715057967889996,0.9980212484290354,0.0002656225280238,0.9980864197530863,0.00026365129086262,7.131262063980103,0.7748497780692117
tanh,0.01,"(8, 8)",0.01,0.9794345765071771,0.0019431503887111401,0.9759809598278533,0.00277434344723984,0.9980543257329366,0.00024480995578134,0.9981172839506172,0.0002505421820412,3.9965285301208495,0.61115994799798
tanh,0.01,"(128,)",0.01,0.9793329971769504,0.00240892364777706,0.9764575203746351,0.00301117568466522,0.9981005987808537,0.00024729847367868,0.9981687242798355,0.00024161317103482002,8.585047054290772,1.846403941564546
relu,0.1,"(32,)",0.001,0.9792687415184508,0.0031178186369441,0.9751434284665865,0.00402293469561262,0.9979894127469754,0.00034057061240835997,0.9980555555555556,0.0003436891581993601,12.293410205841065,1.6965345713885251
relu,0.0001,"(8,)",0.01,0.9792031581736165,0.00698121319973916,0.9727967961326162,0.00528187798210812,0.9977755819427567,0.00046220131881938005,0.9978292181069959,0.00047907590209533997,3.644044208526611,1.4636704430635392
relu,0.1,"(32,)",0.01,0.9790538342689361,0.002900890688680423,0.9754482198831672,0.00363610899449372,0.9980212669951586,0.0002922050987372299,0.9980906028128251,0.00028592540903393213,6.552627754211426,1.9917098556699948
relu,0.1,"(64,)",0.01,0.9790158301038014,0.00262729337825474,0.9722299836960883,0.00807590705497074,0.9977236107857227,0.00071321939830798,0.9977777777777778,0.0007345802310802401,8.093527030944824,1.131971286164536
tanh,0.01,"(32,)",0.1,0.9789825795778025,0.011463459813844659,0.9669300114141098,0.013835406551610401,0.9972479726089114,0.0011996222506752401,0.9972736625514405,0.0012175512480093599,5.06638879776001,1.7557110119627108
tanh,0.1,"(64,)",0.001,0.9788730903280353,0.00420943213776596,0.9742599894433097,0.00410686930140782,0.9979163108213246,0.00036491783344928,0.9979835390946501,0.00038284298710358,11.183070993423462,1.247097680144077
relu,0.1,"(32, 32)",0.01,0.9781742510705431,0.01167900539217558,0.9712591780040123,0.011946428163443022,0.9973016669600325,0.001688517217709426,0.9973536031869366,0.0016892656004570922,8.875354480743407,1.7238100802044012
tanh,0.1,"(32,)",0.01,0.9780371932869661,0.00442976024472282,0.9731732903864565,0.0034153841602967403,0.9978414541061135,0.00028843293217822,0.9979137837471171,0.0003072193330679,5.312659454345703,0.7546133497049226
relu,0.0001,"(32,)",0.1,0.9779735426175439,0.00349930463666204,0.968357491750707,0.01468808197042012,0.9973641528838423,0.00135989327992256,0.9973765432098766,0.0014813209510063,4.5899676322937015,1.4180981406010114
relu,0.01,"(64,)",0.1,0.977903216480507,0.013456131030359619,0.9618868856317399,0.02362428091869966,0.9969085519621711,0.0018728116277308,0.996889273278162,0.00200406602623688,6.606588125228882,1.9503858670090093
tanh,0.1,"(128,)",0.01,0.9778510459908546,0.00298936368141746,0.9743771050310255,0.00293034218636498,0.99793643618645,0.00023686917486244,0.998014403292181,0.00022501509304296,10.379652976989746,1.5995306221141934
relu,0.0001,"(128,)",0.1,0.9777832592354162,0.00242896044392906,0.9757204508276203,0.0027415003444713,0.9980551170330466,0.000218215553551,0.9981378600823045,0.00020566861991581998,9.856489849090575,2.6670394465803007
relu,0.01,"(64, 64)",0.01,0.9777829977322907,0.008638593317786141,0.9736834731273218,0.009600590247115421,0.9978617108242183,0.0007733645514174799,0.9979320987654321,0.0007293035242604601,17.781567525863647,3.659796057270302
tanh,0.1,"(64,)",0.01,0.9777444991713315,0.0025774510087151997,0.9723843096177017,0.006124543476375879,0.9977574447340543,0.00053366672849176,0.9978292181069959,0.0005446150975617401,6.088366079330444,0.9395340086588004
relu,0.0001,"(16, 16)",0.1,0.9775596746817813,0.00285596153707974,0.9731379265751038,0.00347147724539956,0.9978334265460653,0.00029536349049304,0.9979115226337448,0.00029290718797505996,3.175967836380005,0.674932918703711
tanh,0.001,"(32,)",0.1,0.9774595466976853,0.0034630452852227795,0.9736550314786578,0.00334434128621712,0.99788521932688,0.00028737953198168596,0.9979671460227015,0.0002970708566843522,3.4089619159698485,1.7765451032574913
relu,0.1,"(128,)",0.01,0.9770466386650017,0.00792322008401298,0.9727492735165727,0.0081179531206393,0.9977969959630888,0.0006584568568793601,0.9978703703703704,0.00063916872828234,10.100032329559326,2.382995368429804
relu,0.01,"(16,)",0.1,0.9758208518014457,0.009172076490664979,0.9716535985766844,0.00967359076587586,0.9977109854523171,0.0007755222780518,0.997798353909465,0.00072866886772296,2.532354211807251,0.5734435986051989
tanh,0.01,"(64,)",0.1,0.9753671330485864,0.007518199695562461,0.9636388830681162,0.02235757932082126,0.996786401708927,0.0020356518333158598,0.9968210904322014,0.00211269993625514,5.609788227081299,0.8861717791105382
tanh,0.1,"(8,)",0.1,0.9753130743625341,0.0155135401117777,0.938333826699167,0.044631796000369116,0.9936212548327488,0.0049775688138208,0.9931555789889124,0.00573088351449118,3.19067645072937,0.6783563480915598
tanh,0.1,"(16, 16)",0.01,0.9752885512909286,0.01654542064087244,0.9672916851545995,0.018346303600979722,0.9973630227723455,0.0014101482940782602,0.9974794238683128,0.0012605189179629999,5.050548362731933,0.5422101314202923
tanh,0.0001,"(64,)",0.1,0.974881779012058,0.02189272541360002,0.9547667699371593,0.025178387193608383,0.9962530995105888,0.0019427960702311001,0.9962962962962962,0.00189535214688034,3.193637800216675,0.8411905074749466
relu,0.0001,"(8, 8)",0.1,0.9747920065371884,0.010459227203186261,0.9677927842935967,0.01166110566266584,0.9974131607401142,0.00089021223679858,0.9975205761316872,0.0008051552800229199,3.7210436820983888,0.8268585591778992
relu,0.001,"(64,)",0.1,0.9735447458625082,0.00811402353583912,0.9703182207213767,0.00921838068850226,0.9975977977796926,0.0007654312622436,0.9976851851851851,0.00074762616829502,5.971687173843383,1.2122269560740442
relu,0.001,"(32, 32)",0.01,0.973316671446122,0.0200251295849837,0.9651040469008925,0.02726545925900284,0.9972376587720715,0.0020361892783782197,0.997417695473251,0.00175634368274824,13.26920313835144,4.294461581272727
relu,0.01,"(32,)",0.1,0.9731209459359391,0.0181446649672173,0.9608376698402367,0.021113729629989503,0.9967753401281261,0.0018146662242080201,0.9968518518518519,0.00182157135750642,3.9742125988006594,1.666533673771404
tanh,0.1,"(64, 64)",0.01,0.972937298754541,0.012584976095698742,0.9671497570776832,0.0131263401929678,0.9973646838659513,0.0010352021534423598,0.9974691358024692,0.0009803825603943,13.34207935333252,2.590680070554365
relu,0.1,"(32,)",0.1,0.972873523118451,0.01685329150306096,0.9578182394329332,0.026124853753839,0.9965093536544284,0.00219908598094412,0.9965637860082305,0.00220320238601084,6.189242172241211,2.0215199015448326
relu,0.1,"(64,)",0.1,0.9724142892799348,0.012116242785775,0.9648110701661832,0.01078444158980494,0.996725146661112,0.0017068038068557203,0.9968322109988776,0.00164269378060182,6.761925888061524,1.7221562975136409
tanh,0.01,"(32, 32)",0.01,0.9721919226006657,0.01843526879184698,0.9674359382267081,0.02028635996843204,0.997584761266307,0.00121733010844584,0.9976805499027721,0.0011615698548443202,6.789133453369141,0.9438901299925472
tanh,0.1,"(32,)",0.1,0.9715907067395626,0.0172142919277594,0.9478961878275246,0.041789038201936204,0.9951452211416905,0.004653035253735701,0.994985765263543,0.005130463313677521,4.713852214813232,1.3467570386648895
relu,0.01,"(128,)",0.1,0.9678443818530372,0.025032739774883916,0.9537898029179714,0.038134797728799116,0.9963824990174535,0.00282685107924196,0.9965529326640438,0.00263113839709234,10.139753723144532,3.226434697013475
relu,0.1,"(8,)",0.1,0.9676636933882843,0.02443868547582864,0.9484812254445847,0.030168415098413483,0.9956871906816419,0.0026524307508749997,0.9957201646090535,0.00276529685519066,2.979771089553833,0.7121447560026892
tanh,0.01,"(8,)",0.1,0.966404869475971,0.030297658999061044,0.9391374258544154,0.06606869940238011,0.9795452561677978,0.035507428651089516,0.9770117845117845,0.04068548601016764,4.063671684265136,0.5463235300933589
relu,0.1,"(16,)",0.1,0.96460817443736,0.0156217865228887,0.9545858172058519,0.02190182010880226,0.9964873820114833,0.00155522275906284,0.9966988875322208,0.0014248444862921801,4.870322513580322,1.6211319877879005
tanh,0.001,"(64,)",0.1,0.9641128400333845,0.0357919307767834,0.9461721144595987,0.05480297894892868,0.9960865446983762,0.0034594665543231,0.9965330348663682,0.00264515880686846,4.439612150192261,1.1706989860146384
tanh,0.0001,"(16,)",0.1,0.9635190199986475,0.03692592593668984,0.9399127612407581,0.061931024022126156,0.9955043254811651,0.00423672949729826,0.9960802469135801,0.0032200671360914797,2.2310064792633058,0.9220236156711324
relu,0.01,"(32, 32)",0.01,0.9633666258516685,0.03828798556769372,0.9462536257015154,0.06575398453934628,0.9961612421127347,0.004288309317333741,0.9967798353909465,0.0031520232649758,12.257449102401733,2.003564203889338
tanh,0.001,"(16,)",0.1,0.9627141790058464,0.03582536683676328,0.9266694109066422,0.07238731739484866,0.9934217320108172,0.00693701484063452,0.993068783068783,0.0078332228343503,2.3124897956848143,0.8038232056765051
relu,0.0001,"(64, 64)",0.1,0.9616213056938724,0.039294808167034775,0.9393812381536948,0.07000989455408146,0.9955844804708125,0.0047131530801365,0.9962962962962963,0.00344775053155892,12.899346733093262,3.737214499937868
tanh,0.01,"(64, 64)",0.01,0.9615687585379928,0.0433501486218701,0.9351179630008186,0.08657761827332482,0.9954763849400405,0.00554017607083424,0.9963374485596708,0.00392641537642164,18.92207398414612,2.034982141104382
relu,0.001,"(64, 64)",0.1,0.9600891757255379,0.043969383064382646,0.935079000570769,0.08260178524614475,0.9963624713715931,0.0034465952232352595,0.9969543933432823,0.00238618725421512,9.410497188568115,2.2362020220543504
relu,0.001,"(32, 32)",0.1,0.9586690682180864,0.042972588715171144,0.9347233884305883,0.08283294431745453,0.9963482041208849,0.0034565455138011597,0.9969543933432823,0.002382225905964,6.145587825775147,3.4508799874834004
tanh,0.0001,"(32,)",0.1,0.9569132894012429,0.035211127645741074,0.9245622850781693,0.07058185384797076,0.9946126076134025,0.00439629124441444,0.9954835390946503,0.0031243753716978196,2.503849172592163,1.1216876185382023
relu,0.001,"(8, 8)",0.1,0.9543729404875944,0.039525346622460364,0.9315365244281926,0.07950299579366298,0.9951718855692239,0.005062163594970481,0.9961213991769547,0.00337861386157622,3.371932315826416,0.6094980076193166
tanh,0.01,"(16,)",0.1,0.9500504617585503,0.0596621091394126,0.9073881402654825,0.10468756252893989,0.992392425848623,0.0079424203840777,0.9932472876917322,0.00627230283224824,3.5761595726013184,0.8077916998253464
relu,0.01,"(8, 8)",0.1,0.9428962066101525,0.06285835884616145,0.9170939825534145,0.10739285452487612,0.9927987836955913,0.00978821422918732,0.9939431350542461,0.00775310057412502,2.855028581619263,0.588263453588416
tanh,0.01,"(128,)",0.1,0.9416793289448838,0.06092050745106946,0.8954660411140761,0.1051466685769519,0.9919775130861825,0.00761002753815874,0.9929732510288065,0.00625682288212252,8.608154773712158,1.8877904149998324
relu,0.1,"(64, 64)",0.01,0.9403320931664595,0.08167474633540853,0.8985903711131573,0.1567032220863333,0.9877359476045198,0.02079178978682354,0.991011036288814,0.014363323384937222,13.471537685394289,2.1810288029985347
relu,0.001,"(128,)",0.1,0.9386330744699565,0.08581592385531482,0.8911225182326816,0.16833455355269872,0.9935286382517582,0.008924209282214199,0.9949276443720889,0.006257298341560541,8.62986354827881,1.9180943107767283
relu,0.1,"(8, 8)",0.1,0.9361974043522678,0.0679328815369867,0.9018096340246311,0.11942267314838954,0.9872367597211497,0.01858727529251848,0.9897668894891117,0.013805538317004002,4.476207160949707,1.08755166258118
tanh,0.001,"(128,)",0.1,0.9306201102718747,0.07809565886420107,0.8830102093257193,0.15500612571296335,0.9919711121868022,0.00967291498611858,0.993755144032922,0.00641229912790542,8.116084384918214,1.2406443064934394
relu,0.1,"(16, 16)",0.1,0.9291105763370326,0.08059984864047698,0.8885021985027344,0.14875937311137535,0.9870020885771865,0.019613949801214378,0.9901068376068377,0.0136677088803384,3.789630031585693,0.8489973332861596
relu,0.1,"(128,)",0.1,0.9226254202879627,0.08337659298204494,0.880987364048103,0.13945976834995566,0.9925876126755014,0.007591302519083421,0.9936894586894587,0.0058022171412105,9.768729829788208,2.4527862033441723
relu,0.1,"(64, 64)",0.1,0.9166840191364622,0.10213859091991093,0.8287041789720702,0.20084016800276175,0.9881269857594562,0.01318482205982846,0.9887862343417899,0.01265153385184264,13.177272176742552,4.859731451509343
tanh,0.1,"(64,)",0.1,0.914650060314526,0.11251782708877775,0.814248973788455,0.19719328573246558,0.9856850821691653,0.01273898964520426,0.9866572213794438,0.0113771514399903,5.1891186237335205,1.3804046547783846
tanh,0.1,"(16,)",0.1,0.9130237132991731,0.0965925718822248,0.8144122326705668,0.17620075464298482,0.9852614619847821,0.016474624165044978,0.984253287864399,0.020752073378496477,3.669842672348023,0.8127732393484794
tanh,0.0001,"(16, 16)",0.1,0.9035174787035471,0.11002970056266785,0.8068918625127107,0.24910836584683302,0.9870420438594507,0.015981849949450438,0.989717360828472,0.01214458124496908,2.867653656005859,1.1689787576556825
tanh,0.1,"(128,)",0.1,0.8919822662251427,0.11044912951881347,0.820100998920003,0.19883918588256916,0.98156676381127,0.02272704493897388,0.985322558100336,0.016535099192140763,8.496747398376465,1.8923155658803388
relu,0.01,"(16, 16)",0.1,0.8851107204483959,0.12436163749495846,0.7787634305262676,0.24453345965019374,0.9820407844528841,0.0245019849848293,0.9866497494275273,0.01728435918977398,3.697380781173706,0.9017167674590384
tanh,0.0001,"(8,)",0.1,0.8847330935313643,0.09625942272732349,0.7797404935732137,0.19048947743243305,0.9878809924635694,0.01037412595236498,0.9911475047586158,0.00706409061301326,2.3166049003601072,0.6726824231171478
relu,0.1,"(32, 32)",0.1,0.8828296006764302,0.16583449610396497,0.7697527571255639,0.3159123707693265,0.9800117919156008,0.029133337106855818,0.9852344157899713,0.0199896752167307,7.5414002418518065,2.1618380108000474
tanh,0.001,"(8, 8)",0.1,0.8821742611872342,0.12794397947852562,0.7808052730196293,0.24758639985478056,0.9866689790404719,0.01430350120326084,0.9894729653062987,0.00996367889178424,6.167130708694458,4.612684241195513
relu,0.01,"(32, 32)",0.1,0.8780219063725141,0.08446101628608027,0.7727111292201088,0.16483836333979812,0.9888470450691054,0.00860923369385346,0.9918607832496722,0.0059175401796814605,6.22878360748291,1.8440156895511235
tanh,0.0001,"(8, 8)",0.1,0.8429835194009921,0.13950626203251726,0.682352761023749,0.2649252009819637,0.9816362504470455,0.0151780860835839,0.9863976044531599,0.01048598924773148,3.310920524597168,1.5623026782244065
tanh,0.01,"(16, 16)",0.1,0.8355076897417903,0.20055340678454345,0.6793010742718816,0.39677365701712286,0.9735071301681962,0.03295682962236478,0.9798367373367374,0.022265330638241577,4.059439420700073,1.0964636554811813
tanh,0.0001,"(32, 32)",0.1,0.8303448953447404,0.11524648558607982,0.677856185415993,0.22531838891717898,0.9787490448746127,0.013734064963762341,0.9844958847736626,0.008870216032514,3.386604642868042,0.974381662063078
tanh,0.001,"(16, 16)",0.1,0.8260700910659813,0.1609684236009419,0.6699386538168892,0.3259411016815961,0.9790648341500046,0.01899252240261054,0.984664656331323,0.0127064289338533,4.752786254882812,1.6033661684341338
relu,0.01,"(64, 64)",0.1,0.8171544447934587,0.1498565536490317,0.6493069028846451,0.29734552117933694,0.968937892325268,0.029675890285330343,0.9781050431050431,0.02022287547251972,16.079237318038942,5.664564900369498
tanh,0.1,"(16, 16)",0.1,0.796321687506288,0.20196916176976903,0.59635597679807,0.39529743724181143,0.9671663826840124,0.0330442112718084,0.9750127752905531,0.022594977736790763,3.236199855804444,0.8919222644305072
tanh,0.001,"(32, 32)",0.1,0.793709707013341,0.1582156154982215,0.5956888502507371,0.32633012261412947,0.9745314345944033,0.0178611282788751,0.9816560394338172,0.011099343096266,6.730710458755493,2.232792721069045
tanh,0.1,"(8, 8)",0.1,0.7884335923197608,0.18147656811854404,0.5463219204322113,0.3390209559003285,0.9630424352878559,0.034720669051984995,0.9683666230888454,0.03246721395514082,3.881045389175415,0.7457356618280937
tanh,0.01,"(32, 32)",0.1,0.7717842913474006,0.2060102589604791,0.5155847452557202,0.3894940919645753,0.9501084088184722,0.03390373696337236,0.9623137048137048,0.02291397655968562,6.559369659423828,1.1134588563178194
tanh,0.01,"(8, 8)",0.1,0.7587557886797442,0.17490880465937078,0.5353851778820293,0.3453145738917658,0.9515112581690511,0.03039068440616628,0.9657857368968481,0.020782047719795742,4.559280729293823,0.7969824250835761
tanh,0.1,"(32, 32)",0.1,0.6680803183746271,0.18475680679663153,0.32205491737780356,0.3133322959107948,0.9518050585734864,0.03022194688022694,0.9636015424904315,0.0236764850480334,5.9665846824646,1.99273662651114
tanh,0.0001,"(64, 64)",0.1,0.5965594541910331,0.0937659686032937,0.1963284809941947,0.1914625064017212,0.9342042891477307,0.0223685282070637,0.9552378177378177,0.014873629696294799,7.238226366043091,3.739874020630793
tanh,0.01,"(64, 64)",0.1,0.5367124456317569,0.07342489126351384,0.07534183316600243,0.15068366633200492,0.9233281374747524,0.01790299743526054,0.9476737254515033,0.01125432180987732,14.14892258644104,3.681242568591747
tanh,0.1,"(64, 64)",0.1,0.5016133082234777,0.00322661644695542,0.006135396518375221,0.01227079303675046,0.9146111838036889,0.0005299025548245621,0.9421445838112504,0.00023719079274632,10.097295761108398,3.612213925578868
tanh,0.001,"(64, 64)",0.1,0.5,0.0,0.0,0.0,0.9143766458120272,6.082657150086221e-05,0.9420465645465645,4.115226337448e-05,12.264008331298829,3.436383442603073
