activation,alpha,hidden_layer_sizes,learning_rate_init,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_test_f1,std_test_f1,mean_test_f1_weighted,std_test_f1_weighted,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
tanh,0.1,"(32, 32)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.671395254135132,0.9556370499311108
tanh,0.1,"(32,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,8.80319585800171,1.2685201444482697
tanh,0.1,"(32,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,2.7639333724975588,0.8428435825475701
tanh,0.01,"(128,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,10.941248083114624,0.9894186421276328
tanh,0.1,"(64, 64)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,19.97593078613281,2.840473441907506
tanh,0.1,"(64, 64)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,14.780856275558472,4.095734080147912
tanh,0.1,"(64,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,10.829517602920532,1.3769019521132109
tanh,0.1,"(64,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,5.471293926239014,1.3028307078330696
tanh,0.1,"(64,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.011861562728882,1.2156373210669182
tanh,0.1,"(8, 8)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,7.896705961227417,1.3967858578351036
tanh,0.1,"(8, 8)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,5.858394050598145,1.1954802106120526
tanh,0.1,"(8, 8)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.15510401725769,0.8078674204949422
tanh,0.1,"(8,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.313212013244629,0.7152869035901505
tanh,0.1,"(8,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.4299296855926515,0.5560660684443233
tanh,0.1,"(128,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,5.539609479904175,0.8350760614760682
tanh,0.1,"(128,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.8258056640625,1.694783882660134
tanh,0.1,"(128,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,10.700534296035766,1.2657276689755452
tanh,0.01,"(8,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.6454400539398193,0.4912882535797308
relu,0.1,"(8,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.447655487060547,0.2790066474451762
tanh,0.01,"(16, 16)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.418529081344603,1.1152328304852646
tanh,0.01,"(16, 16)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.493833589553833,1.3922512923141308
tanh,0.01,"(16,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,11.854060411453249,1.542382306413031
tanh,0.01,"(16,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.947154140472412,0.6267872612532865
tanh,0.01,"(16,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.742662286758423,0.4181173359793791
tanh,0.01,"(32, 32)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,11.182075643539427,1.2359339350794427
tanh,0.01,"(32, 32)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.068910789489744,2.3974458793507814
tanh,0.01,"(32, 32)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.711532926559448,1.0728104343126006
tanh,0.01,"(32,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.454180192947389,1.8234575621869304
tanh,0.01,"(32,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.7526522159576414,0.8495503183938736
tanh,0.01,"(64, 64)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,22.43664121627808,3.1108503643788983
tanh,0.01,"(64, 64)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,12.057721424102784,2.294806283784931
tanh,0.01,"(64, 64)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,7.59225549697876,1.0650659810316334
tanh,0.01,"(64,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,10.415929126739504,1.5881527092026184
tanh,0.01,"(64,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.03337287902832,0.829874440062354
tanh,0.01,"(8, 8)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,7.482363700866699,0.740818444401803
tanh,0.01,"(8, 8)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,2.973448896408081,0.828383824460569
tanh,0.01,"(8, 8)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.8752992153167725,0.5622141108308943
tanh,0.01,"(8,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.326187658309935,1.0462193682590248
tanh,0.01,"(8,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.1305006980895995,0.5458052503871466
relu,0.0001,"(128,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,6.98633394241333,2.542471014601021
tanh,0.0001,"(128,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,11.745967197418214,2.0671177653682675
relu,0.1,"(8,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.7133153915405273,0.2197499371820201
relu,0.001,"(32,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,2.455609750747681,0.3974903811834503
relu,0.001,"(128,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.07427864074707,1.1716774727224069
relu,0.001,"(16, 16)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,9.001368713378906,0.7382416324157912
relu,0.001,"(16, 16)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.636579465866089,0.6975230570981277
relu,0.001,"(16, 16)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,2.3144392013549804,1.1858909909870032
relu,0.001,"(16,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,6.247498512268066,1.5552579478961448
relu,0.001,"(16,)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.4945550918579102,0.4652328321889523
relu,0.001,"(16,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.803894519805908,0.3406048744452536
relu,0.001,"(32, 32)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,12.239550018310547,1.1487750820617746
relu,0.001,"(32, 32)",0.01,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,8.051431226730347,1.5961714249519003
relu,0.001,"(32, 32)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,3.51829195022583,0.944055195701996
relu,0.001,"(32,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,7.219249629974366,0.595733984726569
relu,0.001,"(32,)",0.1,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,1.870028066635132,0.5816325675845994
relu,0.1,"(8,)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,4.2973004341125485,0.3931745900615807
relu,0.001,"(64, 64)",0.001,0.5916666666666667,0.00041408666249994003,0.19130337372228148,0.00045087986458226,0.9519731321095002,0.00017804082775186,0.9670465645465646,0.00015408498951081999,18.786456251144408,4.206046160291831
